channel_Title,video_id,Title,Thumbnail_url,Published_date,Views,Likes,Comment_count,video_url
Krish Naik,gqqGdu1P2FM,"Tutorial 3-End To End ML Project With Deployment-Project Problem Statement,EDA And Model Training",https://i.ytimg.com/vi/gqqGdu1P2FM/mqdefault.jpg,2023-03-09,16724,654,94,https://www.youtube.com/embed/gqqGdu1P2FM
Krish Naik,sDWL30CzJT8,"Tutorial 2- End To End ML Project With Deployment-Project Structure, Logging And Exception Handling",https://i.ytimg.com/vi/sDWL30CzJT8/mqdefault.jpg,2023-03-07,23151,709,56,https://www.youtube.com/embed/sDWL30CzJT8
Krish Naik,dFtH8vP3WHU,Inviting You To RAJASTHAN IT Online And Offline HACKATHON Powered By  @PhysicsWallah,https://i.ytimg.com/vi/dFtH8vP3WHU/mqdefault.jpg,2023-03-06,6832,183,46,https://www.youtube.com/embed/dFtH8vP3WHU
Krish Naik,Rv6UFGNmNZg,Tutorial 1- End To End ML Project With Deployment-Github And Code Set Up,https://i.ytimg.com/vi/Rv6UFGNmNZg/mqdefault.jpg,2023-03-05,145373,1958,163,https://www.youtube.com/embed/Rv6UFGNmNZg
Krish Naik,S_F_c9e2bz4,Now you Can Crack Any ML Interviews- Announcing 7 Days End To End ML Project With Deployment,https://i.ytimg.com/vi/S_F_c9e2bz4/mqdefault.jpg,2023-03-04,318536,2104,119,https://www.youtube.com/embed/S_F_c9e2bz4
Krish Naik,5eqv8AKvBgM,How ChatGPT Can Be Wrong About Me?,https://i.ytimg.com/vi/5eqv8AKvBgM/mqdefault.jpg,2023-02-27,7519,190,35,https://www.youtube.com/embed/5eqv8AKvBgM
Krish Naik,uPYL7HjC8FE,When Your Kid Doesnt Want You To Work-Just For Fun with @krishivnaikvlogs8998,https://i.ytimg.com/vi/uPYL7HjC8FE/mqdefault.jpg,2023-02-24,27213,820,80,https://www.youtube.com/embed/uPYL7HjC8FE
Krish Naik,Y51SPh3Bj7Y,Changes Is Inevitable And You Need To Change With Time,https://i.ytimg.com/vi/Y51SPh3Bj7Y/mqdefault.jpg,2023-02-24,11587,518,41,https://www.youtube.com/embed/Y51SPh3Bj7Y
Krish Naik,6Z8SdN52GuU,"Watch This Video To Crack Any Stats Interview For Data Scientist- Understanding PDF,PMF and CDF",https://i.ytimg.com/vi/6Z8SdN52GuU/mqdefault.jpg,2023-02-23,16520,713,24,https://www.youtube.com/embed/6Z8SdN52GuU
Krish Naik,sqDBEyfRPo8,What Is Derivatives In  Calculus In Layman Terms?,https://i.ytimg.com/vi/sqDBEyfRPo8/mqdefault.jpg,2023-02-21,3155,145,10,https://www.youtube.com/embed/sqDBEyfRPo8
Krish Naik,y2jLcXlgCXk,How Prakhar Cracked Multiple Job Offers In Data Science,https://i.ytimg.com/vi/y2jLcXlgCXk/mqdefault.jpg,2023-02-20,8147,238,27,https://www.youtube.com/embed/y2jLcXlgCXk
Krish Naik,Tyf1XrbDNrs,How Jaiyesh Cracked Data Science Job In Siemens From Petroleum Engineering @iNeuroniNtelligence,https://i.ytimg.com/vi/Tyf1XrbDNrs/mqdefault.jpg,2023-02-16,5642,140,17,https://www.youtube.com/embed/Tyf1XrbDNrs
Krish Naik,0m2r9elReBY,Will Chatgpt Kill Your Creativity?,https://i.ytimg.com/vi/0m2r9elReBY/mqdefault.jpg,2023-02-15,5537,202,60,https://www.youtube.com/embed/0m2r9elReBY
Krish Naik,bO5NzPWakPs,Successful Data Science Career Transition Of Shiva To Cisco With High Package @iNeuroniNtelligence,https://i.ytimg.com/vi/bO5NzPWakPs/mqdefault.jpg,2023-02-14,5546,152,24,https://www.youtube.com/embed/bO5NzPWakPs
Krish Naik,0vnaw8soiO4,How Raghav Got 6 Offers In Data Science Coming From Non Technical Domain @iNeuroniNtelligence,https://i.ytimg.com/vi/0vnaw8soiO4/mqdefault.jpg,2023-02-13,15771,523,33,https://www.youtube.com/embed/0vnaw8soiO4
Krish Naik,AcAmDZcmVMM,"Sucessful Transition Story From Mechanical Eng ,UPSC Aspirant To Data Analyst Apprentice At Google",https://i.ytimg.com/vi/AcAmDZcmVMM/mqdefault.jpg,2023-02-12,6809,198,12,https://www.youtube.com/embed/AcAmDZcmVMM
Krish Naik,MQDqGpmB_kQ,Can We Earn More From FreeLancing Than Full time Jobs? Steps To Start Your Free Lancing Career,https://i.ytimg.com/vi/MQDqGpmB_kQ/mqdefault.jpg,2023-02-09,10228,325,24,https://www.youtube.com/embed/MQDqGpmB_kQ
Krish Naik,ePWQwNWwWfQ,Google Chatbot Alternative To ChatGPT- Who Will Win?,https://i.ytimg.com/vi/ePWQwNWwWfQ/mqdefault.jpg,2023-02-06,16306,385,28,https://www.youtube.com/embed/ePWQwNWwWfQ
Krish Naik,FK5_Vc0Hrqg,Machine Learning Playlist For Interviews #shorts,https://i.ytimg.com/vi/FK5_Vc0Hrqg/mqdefault.jpg,2023-02-05,9736,682,14,https://www.youtube.com/embed/FK5_Vc0Hrqg
Krish Naik,qgf4_5ximzI,How To Build Ideas For Real World Data Science Projects For Interviews,https://i.ytimg.com/vi/qgf4_5ximzI/mqdefault.jpg,2023-02-04,10870,471,32,https://www.youtube.com/embed/qgf4_5ximzI
Krish Naik,SS6c7XSun5M,You Know Your Strength And You Are Unique #shorts,https://i.ytimg.com/vi/SS6c7XSun5M/mqdefault.jpg,2023-02-03,5601,477,9,https://www.youtube.com/embed/SS6c7XSun5M
Krish Naik,iNY6YReOhfE,Patience And Practise Is The Key to Learn Anything,https://i.ytimg.com/vi/iNY6YReOhfE/mqdefault.jpg,2023-02-01,11541,936,12,https://www.youtube.com/embed/iNY6YReOhfE
Krish Naik,Nr762W7txzc,Will ChatGPT Take Our Jobs? #shorts,https://i.ytimg.com/vi/Nr762W7txzc/mqdefault.jpg,2023-01-31,12316,646,11,https://www.youtube.com/embed/Nr762W7txzc
Krish Naik,HbLA-8vvc_U,Reality Of Data Science Work- What We Learn Vs What We Work In Industries,https://i.ytimg.com/vi/HbLA-8vvc_U/mqdefault.jpg,2023-01-31,28739,1185,60,https://www.youtube.com/embed/HbLA-8vvc_U
Krish Naik,cyvkMFZnheo,AvgWord2vec Indepth Intuition And Practical Implementation,https://i.ytimg.com/vi/cyvkMFZnheo/mqdefault.jpg,2023-01-29,3839,92,10,https://www.youtube.com/embed/cyvkMFZnheo
Krish Naik,RIh1Mo7T5UE,Exponential Learning #shorts,https://i.ytimg.com/vi/RIh1Mo7T5UE/mqdefault.jpg,2023-01-28,10538,777,10,https://www.youtube.com/embed/RIh1Mo7T5UE
Krish Naik,SgNV_x7yJ-Q,Lets Talk And Chat!! Live Q&A,https://i.ytimg.com/vi/SgNV_x7yJ-Q/mqdefault.jpg,2023-01-27,6230,403,30,https://www.youtube.com/embed/SgNV_x7yJ-Q
Krish Naik,8nMWP2IiIzg,Why Big Tech Companies Are Facing Massive Layoffs?,https://i.ytimg.com/vi/8nMWP2IiIzg/mqdefault.jpg,2023-01-26,34149,758,72,https://www.youtube.com/embed/8nMWP2IiIzg
Krish Naik,Q95SIG4g7SA,"Word Embeddings, Word2Vec And CBOW Indepth Intuition And Working- Part 1 | NLP For Machine Learning",https://i.ytimg.com/vi/Q95SIG4g7SA/mqdefault.jpg,2023-01-25,6182,155,20,https://www.youtube.com/embed/Q95SIG4g7SA
Krish Naik,ZX79iA7CILE,Demo Of AI Powered Nvidia Broadcast Eye Contact,https://i.ytimg.com/vi/ZX79iA7CILE/mqdefault.jpg,2023-01-24,9372,200,18,https://www.youtube.com/embed/ZX79iA7CILE
Krish Naik,I5UFW1ob_U4,My Thoughts On Recent Layoffs And Recession,https://i.ytimg.com/vi/I5UFW1ob_U4/mqdefault.jpg,2023-01-22,56142,1341,131,https://www.youtube.com/embed/I5UFW1ob_U4
Krish Naik,XEzDhOQbvEE,Live From DUBAI,https://i.ytimg.com/vi/XEzDhOQbvEE/mqdefault.jpg,2023-01-20,10312,302,35,https://www.youtube.com/embed/XEzDhOQbvEE
Krish Naik,K7BpO0xUvYY,These Robots Are Really Smart|Museum Of the Future|Dubai #shorts,https://i.ytimg.com/vi/K7BpO0xUvYY/mqdefault.jpg,2023-01-18,11981,570,10,https://www.youtube.com/embed/K7BpO0xUvYY
Krish Naik,H99JRtDDnvk,PCA Indepth Geometric And Mathematical InDepth Intuition ML Algorithms,https://i.ytimg.com/vi/H99JRtDDnvk/mqdefault.jpg,2023-01-18,14114,421,31,https://www.youtube.com/embed/H99JRtDDnvk
Krish Naik,cTkPug1q8Pk,I Used Chatgpt To Create My Own Private Web Browser,https://i.ytimg.com/vi/cTkPug1q8Pk/mqdefault.jpg,2023-01-16,19797,483,41,https://www.youtube.com/embed/cTkPug1q8Pk
Krish Naik,G7W1LzhbfGE,Data Collection Stratergy For Machine Learning Projects With API's- RapidAPI,https://i.ytimg.com/vi/G7W1LzhbfGE/mqdefault.jpg,2023-01-15,12359,473,22,https://www.youtube.com/embed/G7W1LzhbfGE
Krish Naik,dcGwuETxhrk,Why To Choose Data Science As A Career In 2023?,https://i.ytimg.com/vi/dcGwuETxhrk/mqdefault.jpg,2023-01-13,23271,901,87,https://www.youtube.com/embed/dcGwuETxhrk
Krish Naik,iQes2Q-ml2c,Just Change Your Approach,https://i.ytimg.com/vi/iQes2Q-ml2c/mqdefault.jpg,2023-01-12,15213,1080,12,https://www.youtube.com/embed/iQes2Q-ml2c
Krish Naik,xSCeY4dg17Y,The Ultimate 2023 Data Analyst Roadmap: From Zero to Hero|Krish Naik,https://i.ytimg.com/vi/xSCeY4dg17Y/mqdefault.jpg,2023-01-11,57320,2002,88,https://www.youtube.com/embed/xSCeY4dg17Y
Krish Naik,5tjk-wecXLc,Top 6 CI/CD Tools for MLOPS Engineers,https://i.ytimg.com/vi/5tjk-wecXLc/mqdefault.jpg,2023-01-09,6324,220,19,https://www.youtube.com/embed/5tjk-wecXLc
Telusko,7DmwEhCYveY,"Developers, Secure your API | Pynt",https://i.ytimg.com/vi/7DmwEhCYveY/mqdefault.jpg,2023-03-30,3835,134,10,https://www.youtube.com/embed/7DmwEhCYveY
Telusko,su6-mz1vEus,Live After a LONG TIME,https://i.ytimg.com/vi/su6-mz1vEus/mqdefault.jpg,2023-03-25,9051,312,27,https://www.youtube.com/embed/su6-mz1vEus
Telusko,7-uYUyR-9Qg,Reading Blockchain Data on Ethereum using Astra Block,https://i.ytimg.com/vi/7-uYUyR-9Qg/mqdefault.jpg,2023-03-22,3553,182,11,https://www.youtube.com/embed/7-uYUyR-9Qg
Telusko,rwKPXHUlmks,Private Blockchain | Hyperledger Fabric | Getting Started,https://i.ytimg.com/vi/rwKPXHUlmks/mqdefault.jpg,2023-03-21,3683,112,19,https://www.youtube.com/embed/rwKPXHUlmks
Telusko,NmbKi3ReCIY,Reading Blockchain Data on Ethereum using Astra Block,https://i.ytimg.com/vi/NmbKi3ReCIY/mqdefault.jpg,2023-03-20,5955,88,18,https://www.youtube.com/embed/NmbKi3ReCIY
Telusko,BLvsdNLI5ls,Stack vs Heap Memory in Java,https://i.ytimg.com/vi/BLvsdNLI5ls/mqdefault.jpg,2023-03-15,6753,638,5,https://www.youtube.com/embed/BLvsdNLI5ls
Telusko,B3XyYHQ8DqY,Constructor in Java,https://i.ytimg.com/vi/B3XyYHQ8DqY/mqdefault.jpg,2023-03-06,16705,1570,9,https://www.youtube.com/embed/B3XyYHQ8DqY
Telusko,1kaQwkGI_cg,Java Developer Road map,https://i.ytimg.com/vi/1kaQwkGI_cg/mqdefault.jpg,2023-03-06,23795,2356,23,https://www.youtube.com/embed/1kaQwkGI_cg
Telusko,vN8kVCdw6LI,ORM tools | Hibernate | Django,https://i.ytimg.com/vi/vN8kVCdw6LI/mqdefault.jpg,2023-02-28,16098,1298,7,https://www.youtube.com/embed/vN8kVCdw6LI
Telusko,wIp3veR_9Ag,What is ORM tool ?,https://i.ytimg.com/vi/wIp3veR_9Ag/mqdefault.jpg,2023-02-26,14607,400,32,https://www.youtube.com/embed/wIp3veR_9Ag
Telusko,9YJreDo3Rro,What is Hyperledger Fabric?,https://i.ytimg.com/vi/9YJreDo3Rro/mqdefault.jpg,2023-02-09,9,10,0,https://www.youtube.com/embed/9YJreDo3Rro
Telusko,gFs1oawp4AQ,What is Blockchain?,https://i.ytimg.com/vi/gFs1oawp4AQ/mqdefault.jpg,2023-02-09,16,7,0,https://www.youtube.com/embed/gFs1oawp4AQ
Telusko,ioZUnZmGN_Y,Key concepts in Blockchain,https://i.ytimg.com/vi/ioZUnZmGN_Y/mqdefault.jpg,2023-02-09,22,7,0,https://www.youtube.com/embed/ioZUnZmGN_Y
Telusko,Jfxh-EKMv6E,What are types of blockchain?,https://i.ytimg.com/vi/Jfxh-EKMv6E/mqdefault.jpg,2023-02-09,18,2,0,https://www.youtube.com/embed/Jfxh-EKMv6E
Telusko,X1_BZKmKeOg,Course Introduction,https://i.ytimg.com/vi/X1_BZKmKeOg/mqdefault.jpg,2023-02-09,9163,228,25,https://www.youtube.com/embed/X1_BZKmKeOg
Telusko,gO_lOF0MqJg,What is Ethereum?,https://i.ytimg.com/vi/gO_lOF0MqJg/mqdefault.jpg,2023-02-09,10,4,0,https://www.youtube.com/embed/gO_lOF0MqJg
Telusko,kTzW19homGM,What is Web3?,https://i.ytimg.com/vi/kTzW19homGM/mqdefault.jpg,2023-02-09,19,16,1,https://www.youtube.com/embed/kTzW19homGM
Telusko,-41EHhuybOQ,11. Threads in Java,https://i.ytimg.com/vi/-41EHhuybOQ/mqdefault.jpg,2023-02-08,6,3,0,https://www.youtube.com/embed/-41EHhuybOQ
Telusko,fTs_YKATgFk,10. Collection API in Java,https://i.ytimg.com/vi/fTs_YKATgFk/mqdefault.jpg,2023-02-08,5,3,0,https://www.youtube.com/embed/fTs_YKATgFk
Telusko,1NxzvMGCuWw,4 .Object Oriented Programming in Java,https://i.ytimg.com/vi/1NxzvMGCuWw/mqdefault.jpg,2023-02-08,17,24,0,https://www.youtube.com/embed/1NxzvMGCuWw
Telusko,69iYOoLP4GQ,8. Abstract Class and Interface,https://i.ytimg.com/vi/69iYOoLP4GQ/mqdefault.jpg,2023-02-08,6,3,1,https://www.youtube.com/embed/69iYOoLP4GQ
Telusko,hbX1ELIQ1rE,5. How Java Works,https://i.ytimg.com/vi/hbX1ELIQ1rE/mqdefault.jpg,2023-02-08,4,2,0,https://www.youtube.com/embed/hbX1ELIQ1rE
Telusko,3b-Wprhc_P8,1. Course Introduction,https://i.ytimg.com/vi/3b-Wprhc_P8/mqdefault.jpg,2023-02-08,9153,143,12,https://www.youtube.com/embed/3b-Wprhc_P8
Telusko,NMccZNVI2Sw,7. Packages and Access Modifiers in java,https://i.ytimg.com/vi/NMccZNVI2Sw/mqdefault.jpg,2023-02-08,9,2,0,https://www.youtube.com/embed/NMccZNVI2Sw
Telusko,gEQs1uzH4j4,9. Exception Handling,https://i.ytimg.com/vi/gEQs1uzH4j4/mqdefault.jpg,2023-02-08,6,1,0,https://www.youtube.com/embed/gEQs1uzH4j4
Telusko,uUgZdvqOspk,6. String and Array,https://i.ytimg.com/vi/uUgZdvqOspk/mqdefault.jpg,2023-02-08,11,2,0,https://www.youtube.com/embed/uUgZdvqOspk
Telusko,dI2GjHPrLJ4,2. Getting used to Java,https://i.ytimg.com/vi/dI2GjHPrLJ4/mqdefault.jpg,2023-02-08,19,8,0,https://www.youtube.com/embed/dI2GjHPrLJ4
Telusko,ypvdmJXaV1M,3. Java fundamentals,https://i.ytimg.com/vi/ypvdmJXaV1M/mqdefault.jpg,2023-02-08,27,8,0,https://www.youtube.com/embed/ypvdmJXaV1M
Telusko,Fyc86kVIePE,#60 Wrapper Class in Java,https://i.ytimg.com/vi/Fyc86kVIePE/mqdefault.jpg,2023-01-19,22446,420,22,https://www.youtube.com/embed/Fyc86kVIePE
Telusko,FH-FmcjEKnc,#99 Map Filter Reduce Sorted  in Java,https://i.ytimg.com/vi/FH-FmcjEKnc/mqdefault.jpg,2023-01-19,7121,98,14,https://www.youtube.com/embed/FH-FmcjEKnc
Telusko,ak3BxYzSqsQ,#98 Stream API in Java,https://i.ytimg.com/vi/ak3BxYzSqsQ/mqdefault.jpg,2023-01-19,8063,141,8,https://www.youtube.com/embed/ak3BxYzSqsQ
Telusko,Z4PIhp5ifcw,#97 forEach Method in Java,https://i.ytimg.com/vi/Z4PIhp5ifcw/mqdefault.jpg,2023-01-19,4992,70,3,https://www.youtube.com/embed/Z4PIhp5ifcw
Telusko,B-U-ItdMUVw,#96 Need of Stream API in Java,https://i.ytimg.com/vi/B-U-ItdMUVw/mqdefault.jpg,2023-01-19,5374,87,3,https://www.youtube.com/embed/B-U-ItdMUVw
Telusko,ZA2oNhtNk3w,#95 Comparator vs Comparable in Java,https://i.ytimg.com/vi/ZA2oNhtNk3w/mqdefault.jpg,2023-01-19,12902,318,21,https://www.youtube.com/embed/ZA2oNhtNk3w
Telusko,VcXYlkICcQU,#94 Map in Java,https://i.ytimg.com/vi/VcXYlkICcQU/mqdefault.jpg,2023-01-19,4334,81,2,https://www.youtube.com/embed/VcXYlkICcQU
Telusko,gMEVx7e5x6A,#93 Set in Java,https://i.ytimg.com/vi/gMEVx7e5x6A/mqdefault.jpg,2023-01-19,3355,45,0,https://www.youtube.com/embed/gMEVx7e5x6A
Telusko,BqQ0qR8kmw8,#92 ArrayList in Java,https://i.ytimg.com/vi/BqQ0qR8kmw8/mqdefault.jpg,2023-01-19,6567,121,3,https://www.youtube.com/embed/BqQ0qR8kmw8
Telusko,Kn1RbK02YpM,#91 Collection API in Java,https://i.ytimg.com/vi/Kn1RbK02YpM/mqdefault.jpg,2023-01-19,5060,82,1,https://www.youtube.com/embed/Kn1RbK02YpM
Telusko,IWll7sfz3g0,#90 Thread States in Java,https://i.ytimg.com/vi/IWll7sfz3g0/mqdefault.jpg,2023-01-19,2372,42,0,https://www.youtube.com/embed/IWll7sfz3g0
Telusko,7eV4nib3Cm8,#89 Race Condition in Java,https://i.ytimg.com/vi/7eV4nib3Cm8/mqdefault.jpg,2023-01-19,3330,65,3,https://www.youtube.com/embed/7eV4nib3Cm8
Telusko,Z4KSgLpY0d8,#88 Runnable vs Thread in Java,https://i.ytimg.com/vi/Z4KSgLpY0d8/mqdefault.jpg,2023-01-19,3650,62,4,https://www.youtube.com/embed/Z4KSgLpY0d8
Telusko,yyLy-an_CXY,#87 Thread Priority and Sleep in Java,https://i.ytimg.com/vi/yyLy-an_CXY/mqdefault.jpg,2023-01-19,3757,80,3,https://www.youtube.com/embed/yyLy-an_CXY
Telusko,UfMM924sBvg,#86 Multiple Threads in Java,https://i.ytimg.com/vi/UfMM924sBvg/mqdefault.jpg,2023-01-19,5880,109,7,https://www.youtube.com/embed/UfMM924sBvg
Telusko,KuvkahVyY9E,#85 Threads in Java,https://i.ytimg.com/vi/KuvkahVyY9E/mqdefault.jpg,2023-01-19,5512,129,4,https://www.youtube.com/embed/KuvkahVyY9E
Telusko,hVQR0ZHFk-o,#84 try with resources in Java,https://i.ytimg.com/vi/hVQR0ZHFk-o/mqdefault.jpg,2023-01-19,2786,60,8,https://www.youtube.com/embed/hVQR0ZHFk-o
Telusko,bwHr9G5VIls,#83 User Input using BufferedReader and Scanner in Java,https://i.ytimg.com/vi/bwHr9G5VIls/mqdefault.jpg,2023-01-19,6097,127,10,https://www.youtube.com/embed/bwHr9G5VIls
Telusko,y7C2dRC9C44,#82 Ducking Exception using throws in Java,https://i.ytimg.com/vi/y7C2dRC9C44/mqdefault.jpg,2023-01-19,3324,69,1,https://www.youtube.com/embed/y7C2dRC9C44
Telusko,V_jVp6WdW0Y,#81 Custom Exception in Java,https://i.ytimg.com/vi/V_jVp6WdW0Y/mqdefault.jpg,2023-01-19,4899,64,2,https://www.youtube.com/embed/V_jVp6WdW0Y
Telusko,kAOYeVYtukY,#80 Exception throw keyword in Java,https://i.ytimg.com/vi/kAOYeVYtukY/mqdefault.jpg,2023-01-19,5528,69,3,https://www.youtube.com/embed/kAOYeVYtukY
Telusko,IBttEEFkH_Y,#79  Exception Hierarchy in Java,https://i.ytimg.com/vi/IBttEEFkH_Y/mqdefault.jpg,2023-01-19,2856,58,0,https://www.youtube.com/embed/IBttEEFkH_Y
